personID,age,sex
6801,UNK,UNKNOWN
6802,UNK,UNKNOWN
6803,UNK,UNKNOWN
6804,UNK,UNKNOWN
6805,UNK,UNKNOWN
6806,UNK,UNKNOWN
6807,UNK,UNKNOWN
6808,UNK,UNKNOWN
6809,UNK,UNKNOWN
6810,UNK,UNKNOWN
6811,UNK,UNKNOWN
6812,16,UNKNOWN
6813,16,MALE
6814,17,MALE
6815,UNK,MALE
6816,UNK,MALE
6817,UNK,MALE
6818,UNK,UNKNOWN
6819,UNK,UNKNOWN
6820,UNK,MALE
6821,UNK,UNKNOWN
6822,UNK,UNKNOWN
6823,UNK,UNKNOWN
6824,UNK,UNKNOWN
6825,UNK,UNKNOWN
6828,UNK,UNKNOWN
6829,13,UNKNOWN
6830,13,UNKNOWN
6831,13,UNKNOWN
6832,13,UNKNOWN
6833,UNK,UNKNOWN
6834,UNK,UNKNOWN
6835,UNK,UNKNOWN
6836,UNK,UNKNOWN
6837,UNK,UNKNOWN
6838,UNK,UNKNOWN
6839,UNK,UNKNOWN
6840,UNK,UNKNOWN
6841,UNK,UNKNOWN
6842,UNK,UNKNOWN
6843,UNK,UNKNOWN
6844,UNK,UNKNOWN
6845,UNK,UNKNOWN
6846,UNK,UNKNOWN
6847,UNK,UNKNOWN
6848,UNK,UNKNOWN
6849,UNK,UNKNOWN
6850,UNK,UNKNOWN
6851,UNK,UNKNOWN
6852,UNK,MALE
6853,UNK,UNKNOWN
6854,UNK,UNKNOWN
6855,UNK,UNKNOWN
6856,UNK,UNKNOWN
6857,UNK,UNKNOWN
6858,UNK,UNKNOWN
6859,UNK,UNKNOWN
6860,UNK,UNKNOWN
6861,UNK,UNKNOWN
6862,UNK,UNKNOWN
6863,UNK,UNKNOWN
6864,UNK,UNKNOWN
6865,UNK,UNKNOWN
6866,UNK,UNKNOWN
6867,UNK,UNKNOWN
6868,UNK,UNKNOWN
6869,UNK,UNKNOWN
6870,UNK,UNKNOWN
6871,UNK,UNKNOWN
6872,UNK,UNKNOWN
6873,UNK,UNKNOWN
6874,UNK,UNKNOWN
6875,UNK,UNKNOWN
6876,UNK,UNKNOWN
6877,UNK,UNKNOWN
6878,UNK,UNKNOWN
6879,UNK,UNKNOWN
6880,UNK,UNKNOWN
6881,UNK,UNKNOWN
6882,UNK,UNKNOWN
6883,UNK,UNKNOWN
6884,UNK,UNKNOWN
6885,UNK,UNKNOWN
6886,UNK,UNKNOWN
6887,UNK,UNKNOWN
6888,UNK,UNKNOWN
6889,UNK,UNKNOWN
6890,UNK,UNKNOWN
6891,UNK,UNKNOWN
6892,UNK,UNKNOWN
6893,UNK,UNKNOWN
6894,UNK,UNKNOWN
6895,UNK,UNKNOWN
6896,UNK,UNKNOWN
6897,UNK,UNKNOWN
6898,UNK,UNKNOWN
6899,UNK,UNKNOWN
6900,UNK,UNKNOWN
6901,UNK,UNKNOWN
6902,UNK,UNKNOWN
6903,UNK,UNKNOWN
6904,UNK,UNKNOWN
6905,UNK,UNKNOWN
6906,UNK,UNKNOWN
6907,UNK,UNKNOWN
6908,UNK,UNKNOWN
6909,UNK,UNKNOWN
6910,UNK,UNKNOWN
6911,UNK,UNKNOWN
6912,UNK,UNKNOWN
6913,UNK,UNKNOWN
6914,UNK,UNKNOWN
6915,UNK,UNKNOWN
6916,UNK,UNKNOWN
6917,UNK,UNKNOWN
6918,UNK,UNKNOWN
6919,UNK,UNKNOWN
6920,UNK,UNKNOWN
6921,UNK,UNKNOWN
6922,UNK,UNKNOWN
6923,UNK,UNKNOWN
6924,UNK,UNKNOWN
6925,UNK,UNKNOWN
6926,UNK,UNKNOWN
6927,UNK,UNKNOWN
6928,UNK,FEMALE
6929,UNK,UNKNOWN
6930,UNK,UNKNOWN
6931,UNK,UNKNOWN
6932,UNK,UNKNOWN
6933,UNK,UNKNOWN
6934,UNK,UNKNOWN
6935,UNK,UNKNOWN
6936,UNK,UNKNOWN
6937,UNK,UNKNOWN
6938,UNK,UNKNOWN
6939,UNK,UNKNOWN
6940,UNK,UNKNOWN
6941,UNK,UNKNOWN
6942,UNK,UNKNOWN
6943,UNK,UNKNOWN
6944,UNK,UNKNOWN
6945,UNK,UNKNOWN
6946,UNK,UNKNOWN
6947,UNK,UNKNOWN
6948,UNK,UNKNOWN
6949,UNK,UNKNOWN
6950,UNK,UNKNOWN
6951,UNK,UNKNOWN
6952,UNK,UNKNOWN
6953,UNK,UNKNOWN
6954,UNK,UNKNOWN
6955,UNK,UNKNOWN
6956,UNK,MALE
6957,UNK,UNKNOWN
6958,UNK,UNKNOWN
6959,UNK,UNKNOWN
6960,UNK,UNKNOWN
6961,UNK,UNKNOWN
6962,UNK,MALE
6963,UNK,MALE
6964,UNK,UNKNOWN
6965,UNK,UNKNOWN
6966,UNK,UNKNOWN
6967,UNK,UNKNOWN
6968,UNK,UNKNOWN
6969,UNK,UNKNOWN
6970,UNK,UNKNOWN
6971,UNK,UNKNOWN
6972,UNK,UNKNOWN
6973,UNK,UNKNOWN
6974,UNK,UNKNOWN
6975,UNK,UNKNOWN
6976,UNK,UNKNOWN
6977,UNK,UNKNOWN
6978,UNK,UNKNOWN
6979,UNK,UNKNOWN
6980,UNK,UNKNOWN
6981,UNK,UNKNOWN
6982,UNK,UNKNOWN
6983,UNK,UNKNOWN
6984,UNK,UNKNOWN
6985,UNK,UNKNOWN
6986,UNK,UNKNOWN
6987,UNK,UNKNOWN
6988,UNK,UNKNOWN
6989,UNK,UNKNOWN
6990,UNK,UNKNOWN
6991,UNK,UNKNOWN
6992,UNK,UNKNOWN
6993,UNK,UNKNOWN
6994,UNK,UNKNOWN
6995,UNK,UNKNOWN
6996,UNK,UNKNOWN
6997,UNK,UNKNOWN
6998,UNK,UNKNOWN
6999,UNK,UNKNOWN
7000,UNK,UNKNOWN
7001,UNK,UNKNOWN
7002,UNK,UNKNOWN
7003,UNK,UNKNOWN
7004,UNK,UNKNOWN
7005,UNK,UNKNOWN
7006,UNK,UNKNOWN
7007,UNK,UNKNOWN
7008,UNK,UNKNOWN
7009,UNK,UNKNOWN
7010,UNK,UNKNOWN
7011,UNK,UNKNOWN
7012,UNK,UNKNOWN
7013,UNK,UNKNOWN
7014,25,MALE
7015,UNK,UNKNOWN
7016,UNK,UNKNOWN
7017,UNK,UNKNOWN
7018,20,UNKNOWN
7019,UNK,FEMALE
7020,UNK,UNKNOWN
7021,UNK,UNKNOWN
7022,UNK,UNKNOWN
7023,UNK,UNKNOWN
7024,UNK,UNKNOWN
7025,UNK,UNKNOWN
7026,UNK,UNKNOWN
7027,UNK,UNKNOWN
7028,UNK,UNKNOWN
7029,UNK,UNKNOWN
7030,UNK,UNKNOWN
7031,UNK,UNKNOWN
7032,UNK,UNKNOWN
7033,UNK,UNKNOWN
7034,UNK,UNKNOWN
7035,UNK,UNKNOWN
7036,UNK,UNKNOWN
7037,UNK,UNKNOWN
7038,UNK,UNKNOWN
7039,UNK,UNKNOWN
7040,UNK,UNKNOWN
7041,UNK,UNKNOWN
7042,UNK,UNKNOWN
7043,UNK,UNKNOWN
7044,UNK,UNKNOWN
7045,UNK,UNKNOWN
7046,UNK,UNKNOWN
7047,27,MALE
7048,UNK,UNKNOWN
7049,UNK,UNKNOWN
7050,UNK,UNKNOWN
7051,UNK,UNKNOWN
7052,UNK,UNKNOWN
7053,UNK,UNKNOWN
7054,UNK,UNKNOWN
7055,UNK,UNKNOWN
7056,UNK,UNKNOWN
7057,UNK,UNKNOWN
7058,UNK,UNKNOWN
7059,UNK,UNKNOWN
7060,UNK,UNKNOWN
7061,UNK,UNKNOWN
7062,UNK,UNKNOWN
7063,UNK,UNKNOWN
7064,UNK,UNKNOWN
7065,UNK,UNKNOWN
7066,UNK,UNKNOWN
7067,UNK,UNKNOWN
7068,UNK,UNKNOWN
7069,UNK,UNKNOWN
7070,UNK,UNKNOWN
7071,UNK,MALE
7072,UNK,UNKNOWN
7073,UNK,UNKNOWN
7074,UNK,UNKNOWN
7075,UNK,UNKNOWN
7076,UNK,UNKNOWN
7077,UNK,UNKNOWN
7078,UNK,UNKNOWN
7079,UNK,UNKNOWN
7080,UNK,UNKNOWN
7081,UNK,UNKNOWN
7082,UNK,UNKNOWN
7083,UNK,UNKNOWN
7084,UNK,UNKNOWN
7085,UNK,UNKNOWN
7086,UNK,UNKNOWN
7087,UNK,UNKNOWN
7088,UNK,UNKNOWN
7089,UNK,UNKNOWN
7090,UNK,UNKNOWN
7091,UNK,UNKNOWN
7092,UNK,UNKNOWN
7093,UNK,UNKNOWN
7094,UNK,UNKNOWN
7095,UNK,MALE
7096,UNK,UNKNOWN
7097,UNK,UNKNOWN
7098,UNK,UNKNOWN
7099,UNK,UNKNOWN
7100,UNK,UNKNOWN
7101,UNK,UNKNOWN
7102,UNK,UNKNOWN
7103,UNK,UNKNOWN
7104,UNK,UNKNOWN
7105,UNK,UNKNOWN
7106,UNK,UNKNOWN
7107,UNK,UNKNOWN
7108,UNK,UNKNOWN
7109,UNK,UNKNOWN
7110,UNK,UNKNOWN
7111,UNK,UNKNOWN
7112,UNK,UNKNOWN
7113,UNK,UNKNOWN
7114,UNK,UNKNOWN
7115,UNK,UNKNOWN
7116,UNK,UNKNOWN
7117,UNK,UNKNOWN
7118,UNK,UNKNOWN
7119,UNK,UNKNOWN
7120,UNK,UNKNOWN
7121,UNK,UNKNOWN
7122,UNK,UNKNOWN
7123,UNK,UNKNOWN
7124,UNK,UNKNOWN
7125,UNK,UNKNOWN
7126,UNK,UNKNOWN
7127,UNK,UNKNOWN
7128,UNK,UNKNOWN
7129,UNK,UNKNOWN
7130,UNK,UNKNOWN
7131,UNK,UNKNOWN
7132,UNK,UNKNOWN
7133,UNK,UNKNOWN
7134,UNK,UNKNOWN
7135,UNK,UNKNOWN
7136,UNK,UNKNOWN
7137,UNK,UNKNOWN
7138,UNK,UNKNOWN
7139,UNK,UNKNOWN
7140,UNK,UNKNOWN
7141,UNK,UNKNOWN
7142,UNK,UNKNOWN
7143,UNK,UNKNOWN
7144,UNK,UNKNOWN
7145,UNK,UNKNOWN
7146,UNK,UNKNOWN
7147,UNK,UNKNOWN
7148,UNK,UNKNOWN
7149,UNK,UNKNOWN
7150,UNK,UNKNOWN
7151,UNK,UNKNOWN
7152,UNK,UNKNOWN
7153,UNK,UNKNOWN
7154,UNK,UNKNOWN
7155,UNK,UNKNOWN
7156,UNK,UNKNOWN
7157,UNK,UNKNOWN
7158,UNK,UNKNOWN
7159,UNK,UNKNOWN
7160,UNK,UNKNOWN
7161,UNK,UNKNOWN
7162,UNK,UNKNOWN
7163,UNK,UNKNOWN
7164,UNK,UNKNOWN
7165,UNK,UNKNOWN
7166,UNK,UNKNOWN
7167,UNK,UNKNOWN
7168,UNK,UNKNOWN
7169,UNK,UNKNOWN
7170,UNK,UNKNOWN
7171,UNK,UNKNOWN
7172,UNK,MALE
7173,UNK,UNKNOWN
7174,UNK,UNKNOWN
7175,UNK,UNKNOWN
7176,UNK,UNKNOWN
7177,UNK,UNKNOWN
7178,UNK,UNKNOWN
7179,UNK,UNKNOWN
7180,UNK,UNKNOWN
7181,UNK,UNKNOWN
7182,UNK,UNKNOWN
7183,UNK,UNKNOWN
7184,UNK,UNKNOWN
7185,UNK,UNKNOWN
7186,UNK,UNKNOWN
7187,UNK,UNKNOWN
7188,UNK,UNKNOWN
7189,UNK,UNKNOWN
7190,UNK,UNKNOWN
7191,UNK,UNKNOWN
7192,UNK,UNKNOWN
7193,UNK,UNKNOWN
7194,UNK,UNKNOWN
7195,UNK,UNKNOWN
7196,UNK,UNKNOWN
7197,UNK,UNKNOWN
7198,UNK,UNKNOWN
7199,UNK,UNKNOWN
7200,UNK,UNKNOWN
7201,UNK,UNKNOWN
7202,UNK,UNKNOWN
7203,UNK,UNKNOWN
7204,UNK,UNKNOWN
7205,UNK,UNKNOWN
7206,UNK,UNKNOWN
7207,UNK,UNKNOWN
7208,UNK,UNKNOWN
7209,UNK,UNKNOWN
7210,UNK,UNKNOWN
7211,UNK,UNKNOWN
7212,UNK,UNKNOWN
7213,UNK,MALE
7214,UNK,UNKNOWN
7215,UNK,UNKNOWN
7216,UNK,UNKNOWN
7217,UNK,UNKNOWN
7218,UNK,MALE
7219,UNK,UNKNOWN
7220,UNK,UNKNOWN
7221,UNK,UNKNOWN
7222,UNK,UNKNOWN
7223,UNK,UNKNOWN
7224,UNK,MALE
7225,20,MALE
7226,UNK,MALE
7227,UNK,UNKNOWN
7228,UNK,MALE
7229,UNK,MALE
7230,UNK,MALE
7231,UNK,MALE
7232,UNK,UNKNOWN
7233,UNK,MALE
7234,UNK,MALE
7235,UNK,MALE
7236,UNK,MALE
7237,20,FEMALE
7238,20,MALE
7239,20,MALE
7240,19,FEMALE
7241,UNK,MALE
7242,UNK,FEMALE
7243,UNK,MALE
7244,UNK,MALE
7245,UNK,MALE
7246,UNK,MALE
7247,UNK,FEMALE
7248,UNK,MALE
7249,UNK,MALE
7250,UNK,MALE
7251,UNK,FEMALE
7252,UNK,FEMALE
7253,UNK,FEMALE
7254,UNK,MALE
7255,30,MALE
7256,UNK,MALE
7257,UNK,MALE
7258,UNK,MALE
7259,UNK,MALE
7260,30,MALE
7261,UNK,MALE
7262,19,MALE
7263,UNK,MALE
7264,UNK,MALE
7265,UNK,MALE
7266,UNK,FEMALE
7267,UNK,MALE
7268,17,MALE
7269,21,MALE
7270,UNK,MALE
7271,UNK,MALE
7272,UNK,MALE
7273,UNK,MALE
7274,30,MALE
7275,30,MALE
7276,30,MALE
7277,30,MALE
7278,30,MALE
7279,20,MALE
7280,20,MALE
7281,17,MALE
7282,17,MALE
7283,UNK,MALE
7284,UNK,UNKNOWN
7285,UNK,MALE
7286,UNK,MALE
7287,UNK,MALE
7288,UNK,MALE
7289,UNK,MALE
7290,UNK,MALE
7291,UNK,MALE
7292,UNK,MALE
7293,17,MALE
7294,UNK,MALE
7295,UNK,FEMALE
7296,UNK,FEMALE
7297,UNK,MALE
7298,UNK,FEMALE
7299,UNK,MALE
7300,UNK,FEMALE
7301,UNK,MALE
7302,UNK,MALE
7303,18,MALE
7304,18,MALE
7305,18,MALE
7306,UNK,MALE
7307,UNK,MALE
7308,UNK,MALE
7309,UNK,MALE
7310,UNK,MALE
7311,UNK,MALE
7312,UNK,MALE
7313,UNK,MALE
7314,UNK,MALE
7315,UNK,MALE
7316,UNK,MALE
7317,11,MALE
7318,11,MALE
7319,UNK,UNKNOWN
7320,UNK,MALE
7321,20,MALE
7322,UNK,UNKNOWN
7323,UNK,MALE
7324,UNK,UNKNOWN
7325,30,MALE
7326,UNK,MALE
7327,UNK,MALE
7328,UNK,MALE
7329,UNK,FEMALE
7330,UNK,FEMALE
7331,UNK,MALE
7332,28,MALE
7333,UNK,MALE
7334,UNK,MALE
7335,UNK,FEMALE
7336,UNK,UNKNOWN
7337,UNK,UNKNOWN
7338,UNK,UNKNOWN
7339,30,MALE
7340,20,FEMALE
7341,20,FEMALE
7342,30,MALE
7343,UNK,MALE
7344,UNK,MALE
7345,UNK,MALE
7346,UNK,MALE
7347,UNK,UNKNOWN
7348,UNK,MALE
7349,30,MALE
7350,UNK,MALE
7351,UNK,MALE
7352,UNK,UNKNOWN
7353,UNK,UNKNOWN
7354,21,MALE
7355,30,MALE
7356,UNK,FEMALE
7357,30,MALE
7358,UNK,UNKNOWN
7359,30,MALE
7360,UNK,UNKNOWN
7361,UNK,MALE
7362,UNK,MALE
7363,UNK,MALE
7364,UNK,MALE
7365,UNK,MALE
7366,UNK,FEMALE
7367,UNK,MALE
7368,UNK,FEMALE
7369,UNK,UNKNOWN
7370,UNK,MALE
7371,UNK,UNKNOWN
7372,UNK,UNKNOWN
7373,UNK,UNKNOWN
7374,UNK,UNKNOWN
7375,UNK,MALE
7376,UNK,MALE
7377,UNK,MALE
7378,UNK,UNKNOWN
7379,UNK,MALE
7380,UNK,MALE
7381,UNK,MALE
7382,UNK,MALE
7383,UNK,MALE
7384,UNK,MALE
7385,19,FEMALE
7386,55,MALE
7387,30,MALE
7388,UNK,MALE
7389,UNK,MALE
7390,UNK,MALE
7391,UNK,MALE
7392,UNK,MALE
7393,UNK,UNKNOWN
7394,UNK,UNKNOWN
7395,UNK,UNKNOWN
7396,UNK,UNKNOWN
7397,30,MALE
7398,55,MALE
7399,UNK,UNKNOWN
7400,UNK,UNKNOWN
7401,UNK,UNKNOWN
7402,UNK,UNKNOWN
7403,UNK,UNKNOWN
7404,UNK,UNKNOWN
7405,UNK,UNKNOWN
7406,UNK,UNKNOWN
7407,UNK,UNKNOWN
7408,UNK,MALE
7409,UNK,UNKNOWN
7410,UNK,FEMALE
7411,UNK,FEMALE
7412,UNK,UNKNOWN
7413,UNK,UNKNOWN
7414,UNK,UNKNOWN
7415,UNK,MALE
7417,UNK,UNKNOWN
7418,UNK,UNKNOWN
7419,UNK,UNKNOWN
7420,UNK,UNKNOWN
7421,UNK,UNKNOWN
7422,UNK,MALE
7423,UNK,MALE
7424,UNK,UNKNOWN
7425,UNK,UNKNOWN
7426,UNK,UNKNOWN
7427,UNK,UNKNOWN
7428,UNK,MALE
7429,UNK,UNKNOWN
7430,UNK,MALE
7431,20,MALE
7432,UNK,UNKNOWN
7433,UNK,UNKNOWN
7434,UNK,UNKNOWN
7435,UNK,UNKNOWN
7436,UNK,UNKNOWN
7437,UNK,UNKNOWN
7438,UNK,UNKNOWN
7439,18,FEMALE
7440,UNK,UNKNOWN
7441,UNK,UNKNOWN
7442,UNK,UNKNOWN
7443,UNK,UNKNOWN
7444,UNK,MALE
7445,UNK,MALE
7446,UNK,MALE
7447,UNK,UNKNOWN
7448,UNK,UNKNOWN
7449,UNK,UNKNOWN
7450,UNK,UNKNOWN
7451,35,MALE
7452,UNK,UNKNOWN
7453,UNK,FEMALE
7454,UNK,FEMALE
7455,UNK,UNKNOWN
7456,UNK,UNKNOWN
7457,UNK,MALE
7458,UNK,UNKNOWN
7459,UNK,UNKNOWN
7460,UNK,UNKNOWN
7461,UNK,UNKNOWN
7462,UNK,UNKNOWN
7463,UNK,UNKNOWN
7464,UNK,UNKNOWN
7465,UNK,UNKNOWN
7466,UNK,UNKNOWN
7467,UNK,UNKNOWN
7468,UNK,UNKNOWN
7469,UNK,UNKNOWN
7470,UNK,UNKNOWN
7471,UNK,UNKNOWN
7472,UNK,UNKNOWN
7473,30,FEMALE
7474,30,FEMALE
7475,UNK,UNKNOWN
7476,UNK,UNKNOWN
7477,UNK,UNKNOWN
7478,UNK,UNKNOWN
7479,UNK,UNKNOWN
7480,UNK,UNKNOWN
7481,UNK,UNKNOWN
7482,UNK,UNKNOWN
7483,UNK,UNKNOWN
7484,UNK,UNKNOWN
7485,UNK,UNKNOWN
7486,UNK,UNKNOWN
7487,UNK,UNKNOWN
7488,UNK,UNKNOWN
7489,UNK,UNKNOWN
7490,UNK,UNKNOWN
7491,UNK,UNKNOWN
7492,UNK,UNKNOWN
7493,UNK,UNKNOWN
7494,UNK,UNKNOWN
7495,UNK,UNKNOWN
7496,UNK,UNKNOWN
7497,UNK,UNKNOWN
7498,UNK,UNKNOWN
7499,UNK,UNKNOWN
7500,UNK,UNKNOWN
7501,UNK,UNKNOWN
7502,UNK,UNKNOWN
7503,UNK,MALE
7504,UNK,MALE
7505,UNK,FEMALE
7506,UNK,UNKNOWN
7507,UNK,UNKNOWN
7508,UNK,UNKNOWN
7509,UNK,UNKNOWN
7510,UNK,UNKNOWN
7511,UNK,UNKNOWN
7512,UNK,UNKNOWN
7513,UNK,UNKNOWN
7514,UNK,UNKNOWN
7515,UNK,UNKNOWN
7516,UNK,UNKNOWN
7517,UNK,UNKNOWN
7518,UNK,MALE
7519,UNK,UNKNOWN
7520,UNK,UNKNOWN
7521,15,MALE
7522,UNK,UNKNOWN
7523,UNK,UNKNOWN
7524,UNK,UNKNOWN
7525,UNK,UNKNOWN
7526,UNK,UNKNOWN
7527,UNK,UNKNOWN
7528,UNK,UNKNOWN
7529,UNK,UNKNOWN
7530,UNK,UNKNOWN
7531,UNK,UNKNOWN
7532,UNK,UNKNOWN
7533,UNK,UNKNOWN
7534,UNK,UNKNOWN
7535,UNK,UNKNOWN
7536,UNK,UNKNOWN
7537,UNK,UNKNOWN
7538,UNK,UNKNOWN
7539,UNK,UNKNOWN
7540,UNK,FEMALE
7541,UNK,FEMALE
7542,UNK,UNKNOWN
7544,UNK,UNKNOWN
7545,UNK,UNKNOWN
7546,UNK,MALE
7547,UNK,UNKNOWN
7548,UNK,UNKNOWN
7549,UNK,UNKNOWN
7550,UNK,FEMALE
7551,UNK,FEMALE
7552,UNK,UNKNOWN
7553,UNK,UNKNOWN
7554,UNK,UNKNOWN
7555,UNK,UNKNOWN
7556,UNK,UNKNOWN
7557,UNK,UNKNOWN
7558,UNK,UNKNOWN
7559,UNK,UNKNOWN
7560,UNK,UNKNOWN
7561,20,MALE
7562,20,MALE
7563,UNK,MALE
7564,UNK,UNKNOWN
7565,UNK,UNKNOWN
7566,UNK,MALE
7567,UNK,UNKNOWN
7568,UNK,MALE
7569,UNK,MALE
7570,UNK,UNKNOWN
7571,UNK,UNKNOWN
7572,UNK,UNKNOWN
7573,UNK,UNKNOWN
7574,UNK,UNKNOWN
7575,UNK,UNKNOWN
7576,UNK,UNKNOWN
7577,UNK,MALE
7578,UNK,UNKNOWN
7579,UNK,UNKNOWN
7580,UNK,UNKNOWN
7581,UNK,UNKNOWN
7582,UNK,UNKNOWN
7583,UNK,UNKNOWN
7584,UNK,UNKNOWN
7585,UNK,UNKNOWN
7586,UNK,UNKNOWN
7587,UNK,FEMALE
7588,UNK,FEMALE
7589,UNK,UNKNOWN
7590,UNK,UNKNOWN
7591,UNK,UNKNOWN
7592,UNK,UNKNOWN
7593,UNK,FEMALE
7594,UNK,MALE
7595,UNK,FEMALE
7596,UNK,FEMALE
7597,UNK,MALE
7598,UNK,UNKNOWN
7599,UNK,UNKNOWN
7600,UNK,UNKNOWN
7601,UNK,UNKNOWN
7602,UNK,MALE
7603,UNK,MALE
7604,UNK,UNKNOWN
7605,UNK,MALE
7606,UNK,UNKNOWN
7607,UNK,UNKNOWN
7608,UNK,UNKNOWN
7609,UNK,MALE
7610,UNK,UNKNOWN
7611,UNK,UNKNOWN
7612,UNK,UNKNOWN
7613,UNK,UNKNOWN
7614,UNK,UNKNOWN
7615,UNK,UNKNOWN
7616,UNK,UNKNOWN
7617,UNK,UNKNOWN
7618,UNK,UNKNOWN
7619,UNK,UNKNOWN
7620,20,MALE
7621,UNK,UNKNOWN
7622,UNK,UNKNOWN
7623,UNK,UNKNOWN
7624,UNK,UNKNOWN
7625,UNK,UNKNOWN
7626,UNK,UNKNOWN
7627,UNK,UNKNOWN
7628,UNK,UNKNOWN
7629,20,MALE
7630,UNK,UNKNOWN
7631,UNK,UNKNOWN
7632,UNK,UNKNOWN
7633,UNK,UNKNOWN
7634,UNK,UNKNOWN
7635,UNK,UNKNOWN
7636,UNK,UNKNOWN
7637,UNK,UNKNOWN
7638,UNK,UNKNOWN
7639,UNK,UNKNOWN
7640,UNK,UNKNOWN
7641,25,FEMALE
7642,25,FEMALE
7643,UNK,UNKNOWN
7644,UNK,UNKNOWN
7645,UNK,UNKNOWN
7646,UNK,UNKNOWN
7647,UNK,UNKNOWN
7648,UNK,UNKNOWN
7649,UNK,UNKNOWN
7650,UNK,UNKNOWN
7651,UNK,MALE
7652,UNK,MALE
7653,UNK,MALE
7654,UNK,UNKNOWN
7655,UNK,UNKNOWN
7656,UNK,UNKNOWN
7657,UNK,UNKNOWN
7658,UNK,UNKNOWN
7659,UNK,UNKNOWN
7660,UNK,UNKNOWN
7661,UNK,UNKNOWN
7662,UNK,UNKNOWN
7663,UNK,UNKNOWN
7664,UNK,UNKNOWN
7665,UNK,UNKNOWN
7666,UNK,UNKNOWN
7667,UNK,UNKNOWN
7668,UNK,UNKNOWN
7669,UNK,UNKNOWN
7670,UNK,UNKNOWN
7671,UNK,MALE
7672,UNK,MALE
7673,UNK,MALE
7674,UNK,MALE
7675,UNK,MALE
7676,UNK,MALE
7677,UNK,UNKNOWN
7678,UNK,UNKNOWN
7679,UNK,UNKNOWN
7680,UNK,MALE
7681,UNK,MALE
7682,UNK,UNKNOWN
7683,40,MALE
7684,UNK,UNKNOWN
7685,UNK,UNKNOWN
7686,UNK,UNKNOWN
7687,UNK,MALE
7688,UNK,UNKNOWN
7689,UNK,UNKNOWN
7690,UNK,UNKNOWN
7691,UNK,MALE
7692,UNK,UNKNOWN
7693,UNK,UNKNOWN
7694,UNK,UNKNOWN
7695,UNK,UNKNOWN
7696,UNK,MALE
7697,UNK,UNKNOWN
7698,UNK,UNKNOWN
7699,UNK,UNKNOWN
7700,UNK,MALE
7701,UNK,MALE
7702,UNK,MALE
7703,UNK,MALE
7704,UNK,MALE
7705,UNK,MALE
7706,UNK,UNKNOWN
7711,UNK,UNKNOWN
7712,40,MALE
7713,UNK,MALE
7714,UNK,UNKNOWN
7715,UNK,UNKNOWN
7716,UNK,UNKNOWN
7717,20,FEMALE
7718,UNK,UNKNOWN
7719,UNK,UNKNOWN
7720,UNK,UNKNOWN
7721,UNK,UNKNOWN
7722,UNK,UNKNOWN
7723,UNK,UNKNOWN
7724,UNK,UNKNOWN
7726,19,UNKNOWN
7727,UNK,UNKNOWN
7728,UNK,UNKNOWN
7729,UNK,UNKNOWN
7730,UNK,UNKNOWN
7731,UNK,UNKNOWN
7732,UNK,UNKNOWN
7733,UNK,UNKNOWN
7734,UNK,MALE
7735,UNK,UNKNOWN
7736,UNK,MALE
7737,UNK,MALE
7738,UNK,UNKNOWN
7739,UNK,UNKNOWN
7740,UNK,UNKNOWN
7741,UNK,UNKNOWN
7742,UNK,UNKNOWN
7743,UNK,UNKNOWN
7744,UNK,UNKNOWN
7745,UNK,UNKNOWN
7746,UNK,UNKNOWN
7747,UNK,UNKNOWN
7748,UNK,UNKNOWN
7749,UNK,MALE
7750,UNK,UNKNOWN
7751,UNK,UNKNOWN
7752,UNK,UNKNOWN
7753,UNK,UNKNOWN
7754,UNK,UNKNOWN
7755,UNK,MALE
7756,UNK,UNKNOWN
7757,UNK,UNKNOWN
7758,UNK,UNKNOWN
7759,UNK,MALE
7760,UNK,MALE
7761,UNK,UNKNOWN
7762,UNK,MALE
7763,18,MALE
7764,UNK,UNKNOWN
7765,UNK,UNKNOWN
7766,UNK,UNKNOWN
7767,UNK,UNKNOWN
7768,UNK,UNKNOWN
7769,UNK,UNKNOWN
7770,UNK,UNKNOWN
7771,UNK,UNKNOWN
7772,UNK,UNKNOWN
7773,UNK,UNKNOWN
7774,UNK,UNKNOWN
7775,UNK,UNKNOWN
7776,UNK,UNKNOWN
7777,UNK,UNKNOWN
7778,UNK,UNKNOWN
7779,UNK,UNKNOWN
7780,UNK,UNKNOWN
7781,UNK,UNKNOWN
7782,UNK,UNKNOWN
7783,UNK,UNKNOWN
7784,UNK,UNKNOWN
7785,UNK,UNKNOWN
7786,UNK,UNKNOWN
7787,UNK,UNKNOWN
7788,UNK,UNKNOWN
7789,UNK,UNKNOWN
7790,UNK,UNKNOWN
7791,UNK,UNKNOWN
7792,UNK,UNKNOWN
7793,UNK,UNKNOWN
7794,UNK,UNKNOWN
7795,UNK,UNKNOWN
7796,UNK,UNKNOWN
7797,UNK,UNKNOWN
7798,UNK,UNKNOWN
7799,UNK,UNKNOWN
7800,UNK,UNKNOWN
7801,UNK,MALE
7802,UNK,UNKNOWN
7803,UNK,UNKNOWN
7804,UNK,UNKNOWN
7805,UNK,UNKNOWN
7806,UNK,UNKNOWN
7807,UNK,UNKNOWN
7808,UNK,UNKNOWN
7809,UNK,UNKNOWN
7810,UNK,UNKNOWN
7811,UNK,UNKNOWN
7812,UNK,UNKNOWN
7813,UNK,UNKNOWN
