Number,involvementType,personID
MP20004419,SUSPECT,7462
MP20004432,SUSPECT,7463
MP20004464,SUSPECT,7464
MP20004580,SUSPECT,7465
MP20004481,SUSPECT,7466
MP20004736,SUSPECT,7467
MP20004979,SUSPECT,7468
MP20005202,SUSPECT,7469
MP20005193,SUSPECT,7470
MP20005301,SUSPECT,7471
MP20005645,SUSPECT,7472
MP20005900,SUSPECT,7473
MP20005900,SUSPECT,7474
MP20005797,SUSPECT,7475
MP20005664,SUSPECT,7476
MP20005756,SUSPECT,7477
MP20006025,SUSPECT,7478
MP20006222,SUSPECT,7479
MP20006662,SUSPECT,7480
MP20006744,SUSPECT,7481
MP20006278,SUSPECT,7482
MP20006833,SUSPECT,7483
MP20006803,SUSPECT,7484
MP20006968,SUSPECT,7485
MP20006970,SUSPECT,7486
MP20006957,SUSPECT,7487
MP20006955,SUSPECT,7488
MP20007119,SUSPECT,7489
MP20007334,SUSPECT,7490
MP20007301,SUSPECT,7491
MP20006577,SUSPECT,7492
MP20007229,SUSPECT,7493
MP20007643,SUSPECT,7494
MP20006972,SUSPECT,7495
MP20008094,SUSPECT,7496
MP20007818,SUSPECT,7497
MP20008110,SUSPECT,7498
MP20008306,SUSPECT,7499
MP20007974,SUSPECT,7500
MP20008528,SUSPECT,7501
MP20008692,SUSPECT,7502
MP20008855,SUSPECT,7503
MP20008855,SUSPECT,7504
MP20008923,SUSPECT,7505
MP20008983,SUSPECT,7506
MP20009163,SUSPECT,7507
MP20009238,SUSPECT,7508
MP20009389,SUSPECT,7509
MP20009324,SUSPECT,7510
MP20009539,SUSPECT,7511
MP20009044,SUSPECT,7512
MP20009751,SUSPECT,7513
MP20007606,SUSPECT,7514
MP20009997,SUSPECT,7515
MP20010157,SUSPECT,7516
MP20010279,SUSPECT,7517
MP20010261,SUSPECT,7518
MP20010351,SUSPECT,7519
MP20011041,SUSPECT,7520
MP20011039,SUSPECT,7521
MP20011093,SUSPECT,7522
MP20011245,SUSPECT,7523
MP20011270,SUSPECT,7524
MP20011287,SUSPECT,7525
MP20011321,SUSPECT,7526
MP20011324,SUSPECT,7527
MP20011411,SUSPECT,7528
MP20011411,SUSPECT,7529
MP20011548,SUSPECT,7530
MP20011092,SUSPECT,7531
MP20011092,SUSPECT,7532
MP20011860,SUSPECT,7533
MP20011864,SUSPECT,7534
MP20011896,SUSPECT,7535
MP20000035,SUSPECT,7536
MP20000044,SUSPECT,7537
MP20000164,SUSPECT,7538
MP20000101,SUSPECT,7539
MP20000254,SUSPECT,7540
MP20000254,SUSPECT,7541
MP20000365,SUSPECT,7542
MP20000462,SUSPECT,7544
MP20000458,SUSPECT,7545
MP20000364,SUSPECT,7546
MP20000499,SUSPECT,7547
MP20000402,SUSPECT,7548
MP20000839,SUSPECT,7549
MP20000767,SUSPECT,7550
MP20000767,SUSPECT,7551
MP20000929,SUSPECT,7552
MP20000809,SUSPECT,7553
MP20001125,SUSPECT,7554
MP20001109,SUSPECT,7555
MP20001115,SUSPECT,7556
MP20001282,SUSPECT,7557
MP20001188,SUSPECT,7558
MP20001191,SUSPECT,7559
MP20001374,SUSPECT,7560
MP20001346,SUSPECT,7561
MP20001346,SUSPECT,7562
MP20001648,SUSPECT,7563
MP20001761,SUSPECT,7564
MP20001737,SUSPECT,7565
MP20001737,SUSPECT,7566
MP20001759,SUSPECT,7567
MP20001808,SUSPECT,7568
MP20001300,SUSPECT,7569
MP20001826,SUSPECT,7570
MP20001834,SUSPECT,7571
MP20001730,SUSPECT,7572
MP20001927,SUSPECT,7573
MP20001566,SUSPECT,7574
MP20001827,SUSPECT,7575
MP20002166,SUSPECT,7576
MP20002155,SUSPECT,7577
MP20002406,SUSPECT,7578
MP20002406,SUSPECT,7579
MP20002518,SUSPECT,7580
MP20002784,SUSPECT,7581
MP20002797,SUSPECT,7582
MP20002858,SUSPECT,7583
MP20002861,SUSPECT,7584
MP20002850,SUSPECT,7585
MP20002811,SUSPECT,7586
MP20003228,SUSPECT,7587
MP20003228,SUSPECT,7588
MP20003228,SUSPECT,7589
MP20003286,SUSPECT,7590
MP20003386,SUSPECT,7591
MP20003414,SUSPECT,7592
MP20003427,SUSPECT,7593
MP20003427,SUSPECT,7594
MP20003427,SUSPECT,7595
MP20003558,SUSPECT,7596
MP20003558,SUSPECT,7597
MP20003687,SUSPECT,7598
MP20004027,SUSPECT,7599
MP20004370,SUSPECT,7600
MP20004050,SUSPECT,7601
MP20004613,SUSPECT,7602
MP20004613,SUSPECT,7603
MP20004620,SUSPECT,7604
MP20004676,SUSPECT,7605
MP20004823,SUSPECT,7606
MP20004815,SUSPECT,7607
MP20004863,SUSPECT,7608
MP20004880,SUSPECT,7609
MP20005234,SUSPECT,7610
MP20005049,SUSPECT,7611
MP20005049,SUSPECT,7612
MP20005051,SUSPECT,7613
MP20005464,SUSPECT,7614
MP20005567,SUSPECT,7615
MP20005667,SUSPECT,7616
MP20005810,SUSPECT,7617
MP20005935,SUSPECT,7618
MP20006083,SUSPECT,7619
MP20006054,SUSPECT,7620
MP20006180,SUSPECT,7621
MP20005953,SUSPECT,7622
MP20006872,SUSPECT,7623
MP20007016,SUSPECT,7624
MP20007013,SUSPECT,7625
MP20007151,SUSPECT,7626
MP20007163,SUSPECT,7627
MP20007203,SUSPECT,7628
MP20007506,SUSPECT,7629
MP20007506,SUSPECT,7630
MP20004563,SUSPECT,7631
MP20007682,SUSPECT,7632
MP20007714,SUSPECT,7633
MP20007788,SUSPECT,7634
MP20007712,SUSPECT,7635
MP20008108,SUSPECT,7636
MP20008185,SUSPECT,7637
MP20008184,SUSPECT,7638
MP20008404,SUSPECT,7639
MP20008393,SUSPECT,7640
MP20007773,SUSPECT,7641
MP20007773,SUSPECT,7642
MP20008449,SUSPECT,7643
MP20008608,SUSPECT,7644
MP20008643,SUSPECT,7645
MP20008637,SUSPECT,7646
MP20008750,SUSPECT,7647
MP20008763,SUSPECT,7648
MP20008763,SUSPECT,7649
MP20008733,SUSPECT,7650
MP20008855,SUSPECT,7651
MP20008855,SUSPECT,7652
MP20008897,SUSPECT,7653
MP20009080,SUSPECT,7654
MP20008400,SUSPECT,7655
MP20009253,SUSPECT,7656
MP20009079,SUSPECT,7657
MP20009339,SUSPECT,7658
MP20009360,SUSPECT,7659
MP20009425,SUSPECT,7660
MP20009597,SUSPECT,7661
MP20009746,SUSPECT,7662
MP20009865,SUSPECT,7663
MP20009927,SUSPECT,7664
MP20010009,SUSPECT,7665
MP20009630,SUSPECT,7666
MP20010094,SUSPECT,7667
MP20010201,SUSPECT,7668
MP20010344,SUSPECT,7669
MP20010370,SUSPECT,7670
MP20010789,SUSPECT,7671
MP20010789,SUSPECT,7672
MP20010827,SUSPECT,7673
MP20010827,SUSPECT,7674
MP20010825,SUSPECT,7675
MP20010923,SUSPECT,7676
MP20011016,SUSPECT,7677
MP20010996,SUSPECT,7678
MP20010933,SUSPECT,7679
MP20011094,SUSPECT,7680
MP20011094,SUSPECT,7681
MP20011099,SUSPECT,7682
MP20011099,SUSPECT,7683
MP20011202,SUSPECT,7684
MP20011528,SUSPECT,7685
MP20011528,SUSPECT,7686
MP20011646,SUSPECT,7687
MP20011565,SUSPECT,7688
MP20011709,SUSPECT,7689
MP20011709,SUSPECT,7690
MP20011709,SUSPECT,7691
MP20010990,SUSPECT,7692
MP20011868,SUSPECT,7693
MP20011941,SUSPECT,7694
MP20012086,SUSPECT,7695
MP20000045,SUSPECT,7696
MP20000015,SUSPECT,7697
MP20000057,SUSPECT,7698
MP20000030,SUSPECT,7699
MP20000058,SUSPECT,7700
MP20000058,SUSPECT,7701
MP20000010,SUSPECT,7702
MP20000010,SUSPECT,7703
MP20000010,SUSPECT,7704
MP20000010,SUSPECT,7705
MP20000086,SUSPECT,7706
MP20000270,SUSPECT,7711
MP20000299,SUSPECT,7712
MP20000444,SUSPECT,7713
MP20000509,SUSPECT,7714
MP20000509,SUSPECT,7715
MP20000564,SUSPECT,7716
MP20000526,SUSPECT,7717
MP20000374,SUSPECT,7718
MP20000685,SUSPECT,7719
MP20800071,SUSPECT,7720
MP20800078,SUSPECT,7721
MP20800079,SUSPECT,7722
MP20000840,SUSPECT,7723
MP20000431,SUSPECT,7724
MP20001135,SUSPECT,7726
MP20001024,SUSPECT,7727
MP20001127,SUSPECT,7728
MP20001330,SUSPECT,7729
MP20001155,SUSPECT,7730
MP20001680,SUSPECT,7731
MP20001654,SUSPECT,7732
MP20001640,SUSPECT,7733
MP20001657,SUSPECT,7734
MP20001620,SUSPECT,7735
MP20001777,SUSPECT,7736
MP20001729,SUSPECT,7737
MP20001930,SUSPECT,7738
MP20001949,SUSPECT,7739
MP20800156,SUSPECT,7740
MP20800125,SUSPECT,7741
MP20800126,SUSPECT,7742
MP20800153,SUSPECT,7743
MP20800157,SUSPECT,7744
MP20002056,SUSPECT,7745
MP20002072,SUSPECT,7746
MP20002060,SUSPECT,7747
MP20002299,SUSPECT,7748
MP20002349,SUSPECT,7749
MP20002190,SUSPECT,7750
MP20002440,SUSPECT,7751
MP20002420,SUSPECT,7752
MP20002420,SUSPECT,7753
MP20002494,SUSPECT,7754
MP20002484,SUSPECT,7755
MP20002556,SUSPECT,7756
MP20800186,SUSPECT,7757
MP20800196,SUSPECT,7758
MP20002555,SUSPECT,7759
MP20002487,SUSPECT,7760
MP20002613,SUSPECT,7761
MP20002597,SUSPECT,7762
MP20002636,SUSPECT,7763
MP20800199,SUSPECT,7764
MP20800202,SUSPECT,7765
MP20800205,SUSPECT,7766
MP20800206,SUSPECT,7767
MP20800207,SUSPECT,7768
MP20800208,SUSPECT,7769
MP20800220,SUSPECT,7770
MP20800221,SUSPECT,7771
MP20800221,SUSPECT,7772
MP20800229,SUSPECT,7773
MP20002736,SUSPECT,7774
MP20800224,SUSPECT,7775
MP20800256,SUSPECT,7776
MP20800257,SUSPECT,7777
MP20800258,SUSPECT,7778
MP20002903,SUSPECT,7779
MP20002882,SUSPECT,7780
MP20800263,SUSPECT,7781
MP20800266,SUSPECT,7782
MP20003028,SUSPECT,7783
MP20003086,SUSPECT,7784
MP20003303,SUSPECT,7785
MP20003360,SUSPECT,7786
MP20800331,SUSPECT,7787
MP20800323,SUSPECT,7788
MP20800319,SUSPECT,7789
MP20003435,SUSPECT,7790
MP20003531,SUSPECT,7791
MP20800341,SUSPECT,7792
MP20003820,SUSPECT,7793
MP20003614,SUSPECT,7794
MP20003033,SUSPECT,7795
MP20800361,SUSPECT,7796
MP20800383,SUSPECT,7797
MP20003913,SUSPECT,7798
MP20004237,SUSPECT,7799
MP20004380,SUSPECT,7800
MP20004426,SUSPECT,7801
MP20004487,SUSPECT,7802
MP20004601,SUSPECT,7803
MP20004602,SUSPECT,7804
MP20004608,SUSPECT,7805
MP20004605,SUSPECT,7806
MP20004606,SUSPECT,7807
MP20004611,SUSPECT,7808
MP20004610,SUSPECT,7809
MP20004471,SUSPECT,7810
MP20004535,SUSPECT,7811
MP20004798,SUSPECT,7812
MP20800418,SUSPECT,7813
MP20004888,SUSPECT,7814
MP20004862,SUSPECT,7815
MP20004921,SUSPECT,7816
MP20800419,SUSPECT,7817
MP20800445,SUSPECT,7818
MP20800451,SUSPECT,7819
MP20005084,SUSPECT,7820
MP20005080,SUSPECT,7821
MP20005014,SUSPECT,7822
MP20800465,SUSPECT,7823
MP20800467,SUSPECT,7824
MP20800468,SUSPECT,7825
MP20005181,SUSPECT,7826
MP20004703,SUSPECT,7827
MP20005346,SUSPECT,7828
MP20005373,SUSPECT,7829
MP20005344,SUSPECT,7830
MP20005343,SUSPECT,7831
MP20005578,SUSPECT,7832
MP20005650,SUSPECT,7833
MP20005534,SUSPECT,7834
MP20800495,SUSPECT,7835
MP20800498,SUSPECT,7836
MP20005508,SUSPECT,7837
MP20005507,SUSPECT,7838
MP20005881,SUSPECT,7839
MP20005830,SUSPECT,7840
MP20005812,SUSPECT,7841
MP20005951,SUSPECT,7842
MP20005934,SUSPECT,7843
MP20005986,SUSPECT,7844
MP20005939,SUSPECT,7845
MP20006056,SUSPECT,7846
MP20800538,SUSPECT,7847
MP20800535,SUSPECT,7848
MP20800536,SUSPECT,7849
MP20800524,SUSPECT,7850
MP20006459,SUSPECT,7851
MP20006387,SUSPECT,7852
MP20006477,SUSPECT,7853
MP20006330,SUSPECT,7854
MP20800571,SUSPECT,7855
MP20800575,SUSPECT,7856
MP20800577,SUSPECT,7857
MP20800569,SUSPECT,7858
MP20800564,SUSPECT,7859
MP20006290,SUSPECT,7860
MP20006696,SUSPECT,7861
MP20006873,SUSPECT,7862
MP20006136,SUSPECT,7863
MP20800594,SUSPECT,7864
MP20007033,SUSPECT,7865
MP20007007,SUSPECT,7866
MP20007008,SUSPECT,7867
MP20800585,SUSPECT,7868
MP20007141,SUSPECT,7869
MP20007142,SUSPECT,7870
MP20007145,SUSPECT,7871
MP20007150,SUSPECT,7872
MP20007140,SUSPECT,7873
MP20007140,SUSPECT,7874
MP20006350,SUSPECT,7875
MP20800648,SUSPECT,7876
MP20007355,SUSPECT,7877
MP20800649,SUSPECT,7878
MP20007430,SUSPECT,7879
MP20007504,SUSPECT,7880
MP20007525,SUSPECT,7881
MP20007728,SUSPECT,7882
MP20007725,SUSPECT,7883
MP20800654,SUSPECT,7884
MP20800661,SUSPECT,7885
MP20800662,SUSPECT,7886
MP20800666,SUSPECT,7887
MP20800679,SUSPECT,7888
MP20800701,SUSPECT,7889
MP20008025,SUSPECT,7890
MP20008018,SUSPECT,7891
MP20007796,SUSPECT,7892
MP20008062,SUSPECT,7893
MP20008039,SUSPECT,7894
MP20800730,SUSPECT,7895
MP20800705,SUSPECT,7896
MP20800707,SUSPECT,7897
MP20800710,SUSPECT,7898
MP20800709,SUSPECT,7899
MP20800712,SUSPECT,7900
MP20800713,SUSPECT,7901
MP20800721,SUSPECT,7902
MP20800724,SUSPECT,7903
MP20800734,SUSPECT,7904
MP20008181,SUSPECT,7905
MP20008306,SUSPECT,7906
MP20008314,SUSPECT,7907
MP20008190,SUSPECT,7908
MP20008340,SUSPECT,7909
MP20008465,SUSPECT,7910
MP20008462,SUSPECT,7911
MP20008455,SUSPECT,7912
MP20008479,SUSPECT,7913
MP20008560,SUSPECT,7914
MP20008576,SUSPECT,7915
MP20008540,SUSPECT,7916
MP20008009,SUSPECT,7917
MP20008009,SUSPECT,7918
MP20008261,SUSPECT,7919
MP20008709,SUSPECT,7920
MP20008677,SUSPECT,7921
MP20008677,SUSPECT,7922
MP20008677,SUSPECT,7923
MP20008677,SUSPECT,7924
MP20008677,SUSPECT,7925
MP20008677,SUSPECT,7926
MP20008764,SUSPECT,7927
MP20008764,SUSPECT,7928
MP20008775,SUSPECT,7929
MP20800793,SUSPECT,7930
MP20800791,SUSPECT,7931
MP20800744,SUSPECT,7932
MP20800744,SUSPECT,7933
MP20800749,SUSPECT,7934
MP20800748,SUSPECT,7935
MP20800776,SUSPECT,7936
MP20800772,SUSPECT,7937
MP20800799,SUSPECT,7938
MP20008928,SUSPECT,7939
MP20008354,SUSPECT,7940
MP20008352,SUSPECT,7941
MP20008962,SUSPECT,7942
MP20008965,SUSPECT,7943
MP20008881,SUSPECT,7944
MP20009125,SUSPECT,7945
MP20008281,SUSPECT,7946
MP20009142,SUSPECT,7947
MP20009141,SUSPECT,7948
MP20009140,SUSPECT,7949
MP20800814,SUSPECT,7950
MP20800816,SUSPECT,7951
MP20800813,SUSPECT,7952
MP20800807,SUSPECT,7953
MP20800811,SUSPECT,7954
MP20800832,SUSPECT,7955
MP20009163,SUSPECT,7956
MP20009183,SUSPECT,7957
MP20009183,SUSPECT,7958
MP20800836,SUSPECT,7959
MP20009246,SUSPECT,7960
MP20009246,SUSPECT,7961
MP20009240,SUSPECT,7962
MP20800845,SUSPECT,7963
MP20009334,SUSPECT,7964
MP20009435,SUSPECT,7965
MP20009428,SUSPECT,7966
MP20009340,SUSPECT,7967
MP20800849,SUSPECT,7968
MP20800866,SUSPECT,7969
MP20800864,SUSPECT,7970
MP20009598,SUSPECT,7971
MP20800884,SUSPECT,7972
MP20009729,SUSPECT,7973
MP20009729,SUSPECT,7974
MP20009748,SUSPECT,7975
MP20009941,SUSPECT,7976
MP20010029,SUSPECT,7977
MP20007793,SUSPECT,7978
MP20800918,SUSPECT,7979
MP20010213,SUSPECT,7980
MP20010249,SUSPECT,7981
MP20800930,SUSPECT,7982
MP20010475,SUSPECT,7983
MP20800951,SUSPECT,7984
MP20800982,SUSPECT,7985
MP20010732,SUSPECT,7986
MP20010726,SUSPECT,7987
MP20010729,SUSPECT,7988
MP20010730,SUSPECT,7989
MP20010849,SUSPECT,7990
MP20010727,SUSPECT,7991
MP20010731,SUSPECT,7992
MP20011005,SUSPECT,7993
MP20011004,SUSPECT,7994
MP20010981,SUSPECT,7995
MP20011124,SUSPECT,7996
MP20011137,SUSPECT,7997
MP20801012,SUSPECT,7998
MP20801017,SUSPECT,7999
MP20011292,SUSPECT,8000
MP20011292,SUSPECT,8001
MP20011455,SUSPECT,8002
MP20011459,SUSPECT,8003
MP20801031,SUSPECT,8004
MP20801022,SUSPECT,8005
MP20801026,SUSPECT,8006
MP20011643,SUSPECT,8007
MP20011752,SUSPECT,8008
MP20011723,SUSPECT,8009
MP20011922,SUSPECT,8010
MP20801053,SUSPECT,8011
MP20801052,SUSPECT,8012
MP20801039,SUSPECT,8013
MP20801044,SUSPECT,8014
MP20801043,SUSPECT,8015
MP20011423,SUSPECT,8016
MP20011937,SUSPECT,8017
MP20012041,SUSPECT,8018
MP20012049,SUSPECT,8019
MP20012083,SUSPECT,8020
MP20010825,SUSPECT,8021
MP20011010,SUSPECT,8022
MP20000548,SUSPECT,8023
MP20002427,SUSPECT,8024
MP20003654,SUSPECT,8025
MP20006233,SUSPECT,8026
MP20006132,SUSPECT,8027
MP20003907,SUSPECT,8028
MP20003910,SUSPECT,8029
MP20003912,SUSPECT,8030
MP20000138,SUSPECT,8031
MP20000099,SUSPECT,8032
MP20800011,SUSPECT,8034
MP20000200,SUSPECT,8035
MP20000481,SUSPECT,8036
MP20000485,SUSPECT,8037
MP20000629,SUSPECT,8038
MP20000567,SUSPECT,8039
MP20800052,SUSPECT,8040
MP20800108,SUSPECT,8041
MP20800109,SUSPECT,8042
MP20001072,SUSPECT,8043
MP20001231,SUSPECT,8044
MP20001284,SUSPECT,8045
MP20001746,SUSPECT,8046
MP20001378,SUSPECT,8047
MP20800145,SUSPECT,8048
MP20002402,SUSPECT,8049
MP20002402,SUSPECT,8050
MP20800198,SUSPECT,8051
MP20800233,SUSPECT,8052
MP20002561,SUSPECT,8053
MP20800239,SUSPECT,8054
MP20003135,SUSPECT,8055
MP20002693,SUSPECT,8056
MP20003329,SUSPECT,8057
MP20003532,SUSPECT,8058
MP20003533,SUSPECT,8059
MP20003572,SUSPECT,8060
MP20800335,SUSPECT,8061
MP20800337,SUSPECT,8062
MP20003837,SUSPECT,8063
MP20003896,SUSPECT,8064
MP20003935,SUSPECT,8065
MP20800363,SUSPECT,8066
MP20003876,SUSPECT,8067
MP20004304,SUSPECT,8068
MP20004263,SUSPECT,8069
MP20004331,SUSPECT,8070
MP20004405,SUSPECT,8071
MP20004440,SUSPECT,8072
MP20800395,SUSPECT,8073
MP20003969,SUSPECT,8074
MP20800417,SUSPECT,8075
MP20004947,SUSPECT,8076
MP20004923,SUSPECT,8077
MP20004835,SUSPECT,8078
MP20800433,SUSPECT,8079
MP20800436,SUSPECT,8080
MP20800447,SUSPECT,8081
MP20800448,SUSPECT,8082
MP20005032,SUSPECT,8083
MP20800464,SUSPECT,8084
MP20005120,SUSPECT,8085
MP20005698,SUSPECT,8086
MP20005914,SUSPECT,8087
MP20005927,SUSPECT,8088
MP20006556,SUSPECT,8089
MP20006628,SUSPECT,8090
MP20006627,SUSPECT,8091
MP20006751,SUSPECT,8092
MP20006849,SUSPECT,8093
MP20006858,SUSPECT,8094
MP20007072,SUSPECT,8095
MP20007362,SUSPECT,8096
MP20007479,SUSPECT,8097
MP20800678,SUSPECT,8098
MP20007963,SUSPECT,8099
MP20800704,SUSPECT,8100
MP20800719,SUSPECT,8101
MP20800703,SUSPECT,8102
MP20800696,SUSPECT,8103
MP20008107,SUSPECT,8104
MP20008335,SUSPECT,8105
MP20008373,SUSPECT,8106
MP20008463,SUSPECT,8107
MP20008408,SUSPECT,8108
MP20008521,SUSPECT,8109
MP20800756,SUSPECT,8110
MP20008996,SUSPECT,8111
MP20009241,SUSPECT,8112
MP20009452,SUSPECT,8113
MP20009911,SUSPECT,8114
MP20010108,SUSPECT,8115
MP20800920,SUSPECT,8116
MP20800919,SUSPECT,8117
MP20010416,SUSPECT,8118
MP20010408,SUSPECT,8119
MP20800957,SUSPECT,8120
MP20010737,SUSPECT,8121
MP20010855,SUSPECT,8122
MP20010919,SUSPECT,8123
MP20011006,SUSPECT,8124
MP20011034,SUSPECT,8125
MP20011010,SUSPECT,8126
MP20011069,SUSPECT,8127
MP20011166,SUSPECT,8128
MP20011206,SUSPECT,8129
MP20011181,SUSPECT,8130
MP20011181,SUSPECT,8131
MP20010774,SUSPECT,8132
MP20011252,SUSPECT,8133
MP20011205,SUSPECT,8134
MP20011325,SUSPECT,8135
MP20011743,SUSPECT,8136
MP20011886,SUSPECT,8137
MP20801046,SUSPECT,8138
MP20001782,SUSPECT,8139
MP20007637,SUSPECT,8140
MP20011010,SUSPECT,8141
MP20001624,SUSPECT,8143
MP20003654,SUSPECT,8144
MP20004845,SUSPECT,8145
MP20800004,SUSPECT,8149
MP20800007,SUSPECT,8150
MP20800009,SUSPECT,8151
MP20000609,SUSPECT,8152
MP20800046,SUSPECT,8153
MP20800080,SUSPECT,8154
MP20000870,SUSPECT,8155
MP20001137,SUSPECT,8156
MP20800106,SUSPECT,8157
MP20800110,SUSPECT,8158
MP20000755,SUSPECT,8159
MP20000830,SUSPECT,8160
MP20001130,SUSPECT,8161
MP20001446,SUSPECT,8162
MP20001121,SUSPECT,8163
MP20001772,SUSPECT,8164
MP20001385,SUSPECT,8165
MP20001463,SUSPECT,8166
MP20001878,SUSPECT,8167
MP20800123,SUSPECT,8168
MP20800141,SUSPECT,8169
MP20800152,SUSPECT,8170
MP20800148,SUSPECT,8171
MP20002327,SUSPECT,8172
MP20800185,SUSPECT,8174
MP20001903,SUSPECT,8175
MP20001946,SUSPECT,8176
MP20002598,SUSPECT,8177
MP20800200,SUSPECT,8178
MP20800203,SUSPECT,8179
MP20800204,SUSPECT,8180
MP20002742,SUSPECT,8181
MP20800249,SUSPECT,8182
MP20800214,SUSPECT,8183
MP20800267,SUSPECT,8184
MP20800270,SUSPECT,8185
MP20800294,SUSPECT,8186
MP20003447,SUSPECT,8187
MP20004069,SUSPECT,8188
MP20800366,SUSPECT,8189
MP20800366,SUSPECT,8190
MP20800370,SUSPECT,8191
MP20004140,SUSPECT,8192
MP20800401,SUSPECT,8193
MP20800403,SUSPECT,8194
MP20800405,SUSPECT,8195
MP20004053,SUSPECT,8196
MP20800423,SUSPECT,8197
MP20800437,SUSPECT,8198
MP20800442,SUSPECT,8199
MP20800469,SUSPECT,8200
MP20005612,SUSPECT,8201
MP20005517,SUSPECT,8202
MP20005419,SUSPECT,8203
MP20005408,SUSPECT,8204
MP20800497,SUSPECT,8205
MP20800510,SUSPECT,8206
MP20006158,SUSPECT,8207
MP20800530,SUSPECT,8208
MP20006410,SUSPECT,8209
MP20800553,SUSPECT,8210
MP20003368,SUSPECT,8211
MP20004240,SUSPECT,8212
MP20006771,SUSPECT,8213
MP20006641,SUSPECT,8214
MP20006781,SUSPECT,8215
MP20800600,SUSPECT,8216
MP20800588,SUSPECT,8217
MP20007006,SUSPECT,8218
MP20007304,SUSPECT,8219
MP20007250,SUSPECT,8220
MP20007155,SUSPECT,8221
MP20003141,SUSPECT,8222
MP20007012,SUSPECT,8223
MP20006998,SUSPECT,8224
MP20007522,SUSPECT,8225
MP20006386,SUSPECT,8226
MP20006383,SUSPECT,8227
MP20003402,SUSPECT,8228
MP20003424,SUSPECT,8229
MP20003551,SUSPECT,8230
MP20006202,SUSPECT,8231
SP20009712,SUSPECT,8232
SP20009712,SUSPECT,8233
MP20005990,SUSPECT,8234
MP20005823,SUSPECT,8235
MP20003915,SUSPECT,8236
MP20003916,SUSPECT,8237
MP20007831,SUSPECT,8238
MP20800674,SUSPECT,8239
MP20800726,SUSPECT,8240
MP20800698,SUSPECT,8241
MP20800736,SUSPECT,8242
MP20800739,SUSPECT,8243
MP20004152,SUSPECT,8244
MP20004208,SUSPECT,8245
MP20004212,SUSPECT,8246
MP20004944,SUSPECT,8247
MP20004949,SUSPECT,8248
MP20005012,SUSPECT,8249
MP20005160,SUSPECT,8250
MP20005260,SUSPECT,8251
MP20005785,SUSPECT,8252
MP20008123,SUSPECT,8253
MP20008186,SUSPECT,8254
MP20008707,SUSPECT,8255
MP20008766,SUSPECT,8256
MP20008814,SUSPECT,8257
MP20008884,SUSPECT,8258
MP20800786,SUSPECT,8259
MP20800751,SUSPECT,8260
MP20800775,SUSPECT,8261
MP20800784,SUSPECT,8262
MP20008770,SUSPECT,8263
MP20800773,SUSPECT,8264
MP20800764,SUSPECT,8265
MP20800787,SUSPECT,8266
MP20008332,SUSPECT,8267
MP20008615,SUSPECT,8268
MP20008782,SUSPECT,8269
MP20800825,SUSPECT,8270
MP20800828,SUSPECT,8271
MP20800831,SUSPECT,8272
MP20008973,SUSPECT,8273
MP20008988,SUSPECT,8274
MP20008986,SUSPECT,8275
MP20009335,SUSPECT,8276
MP20800846,SUSPECT,8277
MP20009358,SUSPECT,8278
MP20009424,SUSPECT,8279
MP20800865,SUSPECT,8280
MP20009501,SUSPECT,8281
MP20800882,SUSPECT,8282
MP20800875,SUSPECT,8283
MP20800893,SUSPECT,8284
MP20800902,SUSPECT,8285
MP20009800,SUSPECT,8286
MP20010010,SUSPECT,8287
MP20010151,SUSPECT,8288
MP20010240,SUSPECT,8289
MP20010021,SUSPECT,8290
MP20009913,SUSPECT,8291
MP20010285,SUSPECT,8292
MP20800925,SUSPECT,8293
MP20800932,SUSPECT,8294
MP20800953,SUSPECT,8295
MP20800964,SUSPECT,8296
MP20010502,SUSPECT,8297
MP20010523,SUSPECT,8298
MP20010628,SUSPECT,8299
MP20800966,SUSPECT,8300
MP20010758,SUSPECT,8301
MP20010764,SUSPECT,8302
MP20010878,SUSPECT,8303
MP20010841,SUSPECT,8304
MP20010785,SUSPECT,8305
MP20010850,SUSPECT,8306
MP20010873,SUSPECT,8307
MP20010892,SUSPECT,8308
MP20010910,SUSPECT,8309
MP20011021,SUSPECT,8310
MP20011149,SUSPECT,8311
MP20800996,SUSPECT,8312
MP20801000,SUSPECT,8313
MP20801002,SUSPECT,8314
MP20801005,SUSPECT,8315
MP20801008,SUSPECT,8316
MP20801013,SUSPECT,8317
MP20011376,SUSPECT,8318
MP20011422,SUSPECT,8319
MP20011430,SUSPECT,8320
MP20011440,SUSPECT,8321
MP20801030,SUSPECT,8322
MP20801019,SUSPECT,8323
MP20011667,SUSPECT,8324
MP20011640,SUSPECT,8325
MP20011701,SUSPECT,8326
MP20011860,SUSPECT,8327
MP20011904,SUSPECT,8328
MP20011874,SUSPECT,8329
MP20011875,SUSPECT,8330
MP20011871,SUSPECT,8331
MP20011842,SUSPECT,8332
MP20801035,SUSPECT,8333
MP20012115,SUSPECT,8334
MP20012072,SUSPECT,8335
MP20003973,SUSPECT,8336
MP20009178,SUSPECT,8337
MP20001063,SUSPECT,8338
MP20007481,SUSPECT,8339
MP20008678,SUSPECT,8340
MP20008678,SUSPECT,8341
MP20011785,SUSPECT,8342
MP20000067,SUSPECT,8343
MP20000339,SUSPECT,8344
MP20002313,SUSPECT,8345
MP20004003,SUSPECT,8346
MP20006257,SUSPECT,8347
