Number,dateReported,startDate,offenseCode,offenseDescription,streetAddress,cityDescription,stateDescription,zipCode,longitude,latitude,Booked,DAComplaint,Cited,burglaryFactor,felonyMisdemeanor
MP20007036,"Mar 7, 2020, 4:10:46 PM","Mar 7, 2020, 12:00:00 PM",664 /460 (B) PC,664 /460 (B) PC ATTEMPTED BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2912,2001 CROWS LANDING RD,MODESTO,CALIFORNIA,95358,-120.993987,37.60059456,1,0,0,NON-RESIDENCE - DAY (6AM - 6PM),FELONY
MP20007032,"Mar 7, 2020, 11:39:53 AM","Dec 27, 2018, 10:00:00 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,4033 SARAH JANE CT,MODESTO,CALIFORNIA,95356,-121.0603776,37.69740359,0,0,0,,FELONY
MP20007008,"Mar 7, 2020, 10:17:12 AM","Mar 6, 2020, 11:00:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1932 POST OAK DR,MO,,95354,-120.9623502,37.64798152,0,0,0,,
MP20007051,"Mar 7, 2020, 9:52:02 PM","Mar 7, 2020, 8:30:00 PM",273 A(A) PC,273 A(A) PC WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH: FELONY 04 Aggravated Assault 1475,2423 GLENDALE AVE,MODESTO,CALIFORNIA,95354,-120.9515128,37.6394777,1,0,0,,FELONY
MP20006781,"Mar 5, 2020, 2:47:16 PM","Mar 5, 2020, 8:00:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,3601 PELANDALE AVE,MO,CALIFORNIA,,-121.0623444,37.70041592,1,0,0,,MISDEMEANOR
MP20006805,"Mar 5, 2020, 3:08:09 PM","Mar 5, 2020, 3:08:09 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1700 COFFEE RD,MODESTO,CALIFORNIA,95355,-120.9744883,37.66874069,0,0,0,,FELONY
MP20007095,"Mar 8, 2020, 12:28:07 PM","Mar 8, 2020, 12:28:07 PM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,4342 DALE RD,MO,CALIFORNIA,95356,-121.0498041,37.70331423,1,0,0,,FELONY
MP20007060,"Mar 7, 2020, 11:44:04 PM","Mar 7, 2020, 11:44:04 PM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,608 BRIGHTON AVE,MODESTO,CALIFORNIA,95355,-120.9707244,37.65323295,1,0,0,,FELONY
MP20007060,"Mar 7, 2020, 11:44:04 PM","Mar 7, 2020, 11:44:04 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,608 BRIGHTON AVE,MODESTO,CALIFORNIA,95355,-120.9707244,37.65323295,1,0,0,,
MP20006984,"Mar 7, 2020, 3:11:39 AM","Mar 7, 2020, 3:00:00 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,1117 MARSEILLE LN,MODESTO,CALIFORNIA,95351,-121.0153402,37.61502632,1,0,0,,FELONY
MP20007137,"Mar 9, 2020, 2:28:02 AM","Mar 9, 2020, 2:28:02 AM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,400 SYLVAN AVE,MO,CALIFORNIA,95350,-120.9893035,37.68903415,0,0,0,,FELONY
MP20800600,"Feb 28, 2020, 6:58:00 PM","Jan 29, 2020, 5:35:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,1725 LAS VEGAS ST,MODESTO,CALIFORNIA,95358,-121.0027893,37.6051391,0,0,0,,MISDEMEANOR
MP20800585,"Mar 3, 2020, 10:05:00 PM","Mar 3, 2020, 5:03:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,SISK RD & VINTAGE DR,MODESTO,CALIFORNIA,95356,-121.0622955,37.69115055,0,0,0,,FELONY
MP20800588,"Mar 4, 2020, 2:55:00 PM","Mar 4, 2020, 12:01:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,301 BUENA VISTA,MODESTO,CALIFORNIA,95354,-120.9831512,37.64191809,0,0,0,,MISDEMEANOR
MP20006973,"Mar 6, 2020, 11:36:37 PM","Mar 6, 2020, 11:36:37 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,325 STANDIFORD AVE,MO,,95356,-120.9989518,37.68951942,1,1,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20006955,"Mar 6, 2020, 4:01:39 PM","Mar 4, 2020, 8:30:00 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,205 FLOYD AVE,MODESTO,CALIFORNIA,,-120.9921537,37.67875432,0,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20007124,"Mar 8, 2020, 10:16:37 PM","Mar 8, 2020, 10:16:37 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,319 CHARLES AVE,MODESTO,CALIFORNIA,95350,-120.9885205,37.67510093,1,0,0,,
MP20007221,"Feb 21, 2020, 3:04:00 AM","Feb 21, 2020, 3:04:00 AM",451 (D) PC,451 (D) PC ARSON:PROPERTY 08 Arson 2137,,,CALIFORNIA,,,,0,0,0,,FELONY
MP20007166,"Mar 9, 2020, 10:27:53 AM","Mar 9, 2020, 10:27:53 AM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,1524 MC HENRY AVE,MODESTO,CALIFORNIA,95350,-120.9925891,37.66614475,1,0,0,,FELONY
MP20007128,"Mar 8, 2020, 10:22:13 PM","Mar 8, 2020, 10:08:00 PM",211 PC,211 PC ROBBERY 03 Robbery 853,3501 MC HENRY AVE,MODESTO,CALIFORNIA,95356,-120.9949939,37.69043492,0,0,0,,FELONY
MP20007141,"Mar 9, 2020, 7:04:01 AM","Mar 9, 2020, 7:04:01 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,705 2ND ST,MODESTO,CALIFORNIA,95351,-121.0049981,37.63189638,0,0,0,,FELONY
MP20007142,"Mar 9, 2020, 7:55:00 AM","Mar 9, 2020, 12:05:00 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,L ST & 11TH ST,MODESTO,CALIFORNIA,95354,-121.0016555,37.64314608,0,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20007144,"Mar 9, 2020, 7:48:00 AM","Mar 8, 2020, 7:00:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,825 15TH ST,MODESTO,CALIFORNIA,95354,-120.993586,37.64236726,0,0,0,,FELONY
MP20007145,"Mar 9, 2020, 7:36:05 AM","Mar 9, 2020, 7:36:05 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,814 2ND ST,MO,,95351,-121.0058118,37.63346186,0,0,0,,FELONY
MP20007149,"Mar 9, 2020, 7:36:00 AM","Mar 8, 2020, 8:00:00 PM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,617 WENDY CT,MODESTO,CALIFORNIA,95356,-120.9865302,37.69487776,0,0,0,,FELONY
MP20007150,"Mar 9, 2020, 9:33:00 AM","Mar 8, 2020, 5:00:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,605 5TH ST,MODESTO,CALIFORNIA,95351,-121.0009533,37.63316541,0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20007151,"Mar 9, 2020, 9:17:05 AM","Mar 7, 2020, 2:00:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,522 MYRTLE AVE,MODESTO,CALIFORNIA,95350,-121.0060904,37.65207324,0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20007163,"Mar 9, 2020, 11:06:00 AM","Mar 7, 2020, 2:00:00 PM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,1424 COFFEE RD,MODESTO,CALIFORNIA,95355,-120.9753396,37.66434806,0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20007203,"Mar 9, 2020, 3:45:00 PM","Sep 5, 2019, 11:00:00 AM",460 (B) PC,460 (B) PC BURGLARY:SECOND DEGREE: FELONY 05 Burglary - Breaking & Entering 2188,3937 E E ORANGEBURG AVE,MODESTO,CALIFORNIA,95355,-120.9222547,37.66368576,0,0,0,NON-RESIDENCE - UNKNOWN,FELONY
MP20007215,"Mar 9, 2020, 4:19:41 PM","Mar 9, 2020, 4:00:00 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,645 CHICAGO AVE,MODESTO,CALIFORNIA,95351,-121.0171302,37.62615839,1,0,0,,FELONY
MP20007140,"Mar 9, 2020, 5:44:20 AM","Mar 9, 2020, 5:44:20 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,708 2ND ST,MO,,95351,-121.0044784,37.63234443,0,0,0,,FELONY
MP20007119,"Mar 8, 2020, 7:49:10 PM","Mar 8, 2020, 6:16:00 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,2600 STANDIFORD AVE,MO,,,-121.0433601,37.68518226,0,0,0,RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20006350,"Mar 1, 2020, 5:07:14 PM","Feb 29, 2020, 5:30:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1929 SAN RAMOS WAY,MO,,95358,-121.0214868,37.60575255,0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
MP20007106,"Mar 8, 2020, 3:32:00 PM","Mar 7, 2020, 11:30:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,701 GLEN ARBOR WAY,MO,,95358,-121.0015886,37.59690321,0,0,0,,FELONY
MP20007130,"Mar 8, 2020, 11:58:00 PM","Mar 8, 2020, 4:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,701 MARIN AVE,MO,,95358,-121.0015697,37.59846182,0,0,0,,FELONY
MP20007156,"Mar 9, 2020, 7:50:00 AM","Mar 8, 2020, 10:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,2301 POWELL DR,MO,,95350,-121.0357035,37.67698598,0,0,0,,FELONY
MP20007164,"Mar 9, 2020, 10:45:00 AM","Mar 6, 2020, 9:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,E E ORANGEBURG AVE & EL VECINO AVE,MODESTO,CALIFORNIA,95350,-120.9802498,37.66357599,0,0,0,,FELONY
MP20007165,"Mar 9, 2020, 8:21:29 AM","Mar 8, 2020, 8:40:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,2501 PRESCOTT RD,MO,,95350,-121.0317216,37.67842266,0,0,0,,FELONY
MP20007167,"Mar 9, 2020, 10:52:00 AM","Mar 8, 2020, 10:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1001 FLORENCE AVE,MODESTO,CALIFORNIA,95351,-121.0210734,37.62981507,0,0,0,,FELONY
MP20007231,"Mar 9, 2020, 8:17:00 PM","Feb 20, 2020, 1:00:00 PM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,234 LEON AVE,MO,,95351,-121.0098204,37.62857831,0,0,0,,FELONY
MP20007006,"Mar 7, 2020, 11:23:33 AM","Mar 7, 2020, 11:23:33 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,1500 HELD DR,MODESTO,CALIFORNIA,95355,-120.9124545,37.66593573,0,0,0,,MISDEMEANOR
MP20800648,"Feb 18, 2020, 11:04:00 AM","Feb 18, 2020, 2:00:00 AM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,210 BONITA AVE,MODESTO,CALIFORNIA,95354,-120.9817536,37.64131436,0,0,0,,FELONY
MP20007244,"Mar 10, 2020, 4:20:41 AM","Mar 10, 2020, 4:20:41 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2421 YOSEMITE BLVD,MO,CALIFORNIA,95354,-120.9514034,37.63852394,1,0,0,,
MP20003292,"Feb 3, 2020, 12:12:48 AM","Feb 2, 2020, 4:00:00 PM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,1428 GARY LN,MODESTO,CALIFORNIA,95355,-120.9722492,37.66436389,0,0,0,RESIDENCE - UNKNOWN,FELONY
MP20007334,"Mar 10, 2020, 1:51:10 PM","Mar 10, 2020, 9:00:00 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,3000 SHERWOOD AVE,MODESTO,CALIFORNIA,95350,-120.9975874,37.6819676,0,0,0,,FELONY
MP20007305,"Mar 10, 2020, 12:25:43 PM","Mar 9, 2020, 11:00:00 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,1807 W HATCH RD,MODESTO,CALIFORNIA,95351,-121.0189356,37.60641269,1,0,0,,FELONY
MP20007353,"Mar 10, 2020, 6:42:26 PM","Mar 10, 2020, 6:16:00 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,2600 COFFEE RD,MODESTO,CALIFORNIA,95355,-120.9755392,37.67839647,1,0,0,,FELONY
MP20007353,"Mar 10, 2020, 6:42:26 PM","Mar 10, 2020, 6:16:00 PM",245 (A)(1) PC,245 (A)(1) PC FORCE OR ADW NOT FIREARM:GBI LIKELY: FELONY 04 Aggravated Assault 1231,2600 COFFEE RD,MODESTO,CALIFORNIA,95355,-120.9755392,37.67839647,1,0,0,,FELONY
MP20007311,"Mar 10, 2020, 1:19:05 PM","Mar 10, 2020, 1:19:05 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,1910 MUNCY DR,MO,,95350,-121.0250983,37.67276642,1,1,0,,FELONY
MP20007349,"Mar 10, 2020, 5:32:32 PM","Mar 10, 2020, 3:00:00 AM",460 (A) PC,460 (A) PC BURGLARY:FIRST DEGREE 05 Burglary - Breaking & Entering 2187,3001 HAHN DR,MODESTO,CALIFORNIA,95350,-121.045842,37.68283441,0,0,0,RESIDENCE - UNKNOWN,FELONY
MP20007355,"Mar 10, 2020, 7:49:00 PM","Mar 10, 2020, 5:30:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,3801 PELANDALE AVE,MODESTO,CALIFORNIA,95356,-121.0655914,37.70145898,0,0,0,,FELONY
MP20007362,"Mar 10, 2020, 8:19:44 PM","Mar 10, 2020, 8:19:44 PM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,2812 LAHONTAN DR,MO,,95358,-121.0479814,37.64911054,0,0,0,,FELONY
MP20800649,"Mar 10, 2020, 2:44:00 PM","Mar 5, 2020, 11:40:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,1816 EDGEBROOK DR,MODESTO,CALIFORNIA,95354,-120.9651205,37.64741329,0,0,0,,FELONY
MP20007323,"Mar 10, 2020, 2:11:00 PM","Mar 10, 2020, 8:00:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2905 YOSEMITE BLVD,MODESTO,CALIFORNIA,95354,-120.9411896,37.63819677,0,0,0,,MISDEMEANOR
MP20007304,"Mar 10, 2020, 1:34:00 PM","Mar 10, 2020, 9:00:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,1001 9TH ST,MODESTO,CALIFORNIA,95354,-121.0017707,37.63944629,0,0,0,,MISDEMEANOR
MP20007250,"Mar 10, 2020, 8:08:00 AM","Mar 10, 2020, 6:20:00 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2004 NITA ALEXANDER CT,MODESTO,CALIFORNIA,95358,-121.0385054,37.64629926,0,0,0,,MISDEMEANOR
MP20007155,"Mar 9, 2020, 9:43:00 AM","Mar 7, 2020, 5:00:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2617 GARVEY AVE,MODESTO,CALIFORNIA,95350,-121.042581,37.67897313,0,0,0,,MISDEMEANOR
MP20007430,"Mar 11, 2020, 12:43:00 PM","Mar 10, 2020, 5:30:00 PM",460(B) PC,460(B) PC BURGLARY: VEHICLE/LARCENY 06 Theft 2190,301 BONITA AVE,MODESTO,CALIFORNIA,95354,-120.9821139,37.64190829,0,0,0,,FELONY
MP20007388,"Mar 11, 2020, 7:18:58 AM","Mar 11, 2020, 7:18:58 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,1000 W RUMBLE RD,MODESTO,,,-121.0060387,37.68106603,0,0,0,,FELONY
MP20007371,"Mar 10, 2020, 9:58:19 PM","Mar 10, 2020, 9:58:19 PM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,2213 MONTE CARLO AVE,MO,,95350,-121.0088754,37.67556801,0,0,0,,FELONY
MP20007431,"Mar 12, 2020, 12:33:22 PM","Mar 12, 2020, 12:33:22 PM",245 (A)(2) PC,245 (A)(2) PC ASSAULT WITH FIREARM ON PERSON: FELONY 04 Aggravated Assault 1233,1928 COBBLESTONE MANOR DR,MO,,,-120.941903,37.67160027,1,0,0,,FELONY
MP20007431,"Mar 12, 2020, 12:33:22 PM","Mar 12, 2020, 12:33:22 PM",245 (A)(2) PC,245 (A)(2) PC ASSAULT WITH FIREARM ON PERSON: MISD 04 Aggravated Assault 1232,1928 COBBLESTONE MANOR DR,MO,,,-120.941903,37.67160027,1,0,0,,FELONY
MP20007428,"Mar 11, 2020, 11:48:54 AM","Mar 11, 2020, 11:48:54 AM",488 PC,488 PC PETTY THEFT 06 Theft 2305,809 BARHAM CT,MO,CALIFORNIA,95350,-121.0035002,37.66622653,1,0,0,,MISDEMEANOR
MP20007390,"Mar 11, 2020, 3:42:55 AM","Feb 13, 2020, 8:00:00 AM",273.5 (A) PC,273.5 (A) PC INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT 04 Aggravated Assault 1483,1513 ROBERTSON RD,MODESTO,CALIFORNIA,95351,-121.0123792,37.61352143,0,0,0,,FELONY
MP20007390,"Mar 11, 2020, 3:42:55 AM","Feb 13, 2020, 8:00:00 AM",245 (A)(4) PC,245 (A)(4) PC ASSAULT WITH DEADLY WEAPON:  POSSIBLE GBI: FELONY 04 Aggravated Assault 1236,1513 ROBERTSON RD,MODESTO,CALIFORNIA,95351,-121.0123792,37.61352143,0,0,0,,FELONY
MP20007410,"Mar 11, 2020, 8:20:00 AM","Mar 11, 2020, 8:12:00 AM",10851 VC,10851 VC AUTO THEFT 07 Motor Vehicle Theft 44,1428 WATER ST,MODESTO,CALIFORNIA,95355,-120.9743557,37.66439079,0,0,0,,FELONY
MP20003141,"Feb 1, 2020, 9:29:13 AM","Jan 31, 2020, 10:30:00 PM",488 PC,488 PC PETTY THEFT 06 Theft 2305,2905 TYPHOON AVE,MODESTO,CALIFORNIA,95355,-120.9275441,37.68140736,0,0,0,,MISDEMEANOR
MP20007479,"Mar 11, 2020, 6:00:00 PM","Mar 9, 2020, 6:00:00 PM",487 (A) PC,487 (A) PC GRAND THEFT:MONEY/LABOR/PROPERTY OVER $400: FELONY 06 Theft 2284,2201 YOSEMITE BLVD,MODESTO,CALIFORNIA,95354,-120.9566967,37.63858444,0,0,0,,FELONY
MP20007481,"Mar 11, 2020, 7:11:07 PM","Mar 11, 2020, 7:00:00 PM",664 /211 PC,664 /211 PC ATTEMPTED ROBBERY 03 Robbery 2900,420 H ST,MO,,95351,-121.0028229,37.63468702,0,0,0,NON-RESIDENCE - NIGHT (6PM - 6AM),FELONY
